wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
1000,2016,03,201603,1.94,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1101,2016,03,201603,3.48,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1102,2016,03,201603,4.47,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1103,2016,03,201603,1.83,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1104,2016,03,201603,2.54,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1105,2016,03,201603,2.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1106,2016,03,201603,2.51,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1107,2016,03,201603,4.72,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1108,2016,03,201603,2.73,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1109,2016,03,201603,4.55,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1110,2016,03,201603,3.07,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1111,2016,03,201603,3.14,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1112,2016,03,201603,3.61,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1113,2016,03,201603,4.83,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1114,2016,03,201603,2.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1115,2016,03,201603,3.14,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1116,2016,03,201603,3.04,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1117,2016,03,201603,3.30,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1118,2016,03,201603,3.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1171,2016,03,201603,1.69,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1172,2016,03,201603,3.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1173,2016,03,201603,2.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1174,2016,03,201603,2.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1175,2016,03,201603,3.61,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1201,2016,03,201603,2.53,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1202,2016,03,201603,1.27,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1203,2016,03,201603,1.06,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1204,2016,03,201603,1.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1205,2016,03,201603,1.60,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1206,2016,03,201603,1.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1207,2016,03,201603,0.91,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1208,2016,03,201603,1.86,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1209,2016,03,201603,1.60,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1210,2016,03,201603,0.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1211,2016,03,201603,1.48,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1212,2016,03,201603,0.49,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1213,2016,03,201603,1.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1214,2016,03,201603,3.32,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1215,2016,03,201603,1.51,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1216,2016,03,201603,1.35,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1217,2016,03,201603,2.12,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1218,2016,03,201603,1.48,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1219,2016,03,201603,1.72,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1220,2016,03,201603,1.46,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1221,2016,03,201603,1.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1222,2016,03,201603,1.64,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1223,2016,03,201603,1.11,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1224,2016,03,201603,6.14,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1225,2016,03,201603,6.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1271,2016,03,201603,2.55,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1272,2016,03,201603,3.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1273,2016,03,201603,1.23,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1274,2016,03,201603,2.03,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1275,2016,03,201603,1.51,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1276,2016,03,201603,1.33,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1277,2016,03,201603,0.96,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1278,2016,03,201603,4.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1301,2016,03,201603,2.56,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1302,2016,03,201603,1.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1303,2016,03,201603,1.19,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1304,2016,03,201603,1.25,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1305,2016,03,201603,0.81,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1306,2016,03,201603,1.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1307,2016,03,201603,0.96,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1308,2016,03,201603,1.06,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1309,2016,03,201603,0.42,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1310,2016,03,201603,1.23,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1311,2016,03,201603,1.21,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1312,2016,03,201603,1.09,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1371,2016,03,201603,0.55,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1372,2016,03,201603,0.13,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1373,2016,03,201603,0.12,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1374,2016,03,201603,0.66,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1375,2016,03,201603,1.05,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1376,2016,03,201603,0.87,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1377,2016,03,201603,0.90,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1401,2016,03,201603,1.45,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1402,2016,03,201603,0.86,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1403,2016,03,201603,1.29,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1404,2016,03,201603,1.79,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1405,2016,03,201603,0.58,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1406,2016,03,201603,1.24,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1407,2016,03,201603,1.54,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1408,2016,03,201603,1.41,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1409,2016,03,201603,0.77,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1410,2016,03,201603,7.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1471,2016,03,201603,0.41,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1473,2016,03,201603,0.62,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1501,2016,03,201603,0.92,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1502,2016,03,201603,1.77,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1503,2016,03,201603,1.37,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1504,2016,03,201603,1.29,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1505,2016,03,201603,0.49,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1506,2016,03,201603,2.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1507,2016,03,201603,1.61,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1508,2016,03,201603,0.96,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1509,2016,03,201603,0.97,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1571,2016,03,201603,1.59,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1572,2016,03,201603,0.26,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1601,2016,03,201603,1.53,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1602,2016,03,201603,2.79,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1603,2016,03,201603,2.22,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1604,2016,03,201603,2.59,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1605,2016,03,201603,2.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1606,2016,03,201603,2.32,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1607,2016,03,201603,1.50,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1608,2016,03,201603,0.89,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1609,2016,03,201603,1.65,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1610,2016,03,201603,2.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1611,2016,03,201603,1.39,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1612,2016,03,201603,1.85,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1613,2016,03,201603,3.14,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1671,2016,03,201603,2.18,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1672,2016,03,201603,1.35,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1673,2016,03,201603,0.88,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1674,2016,03,201603,2.19,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1701,2016,03,201603,4.64,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1702,2016,03,201603,3.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1703,2016,03,201603,1.33,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1704,2016,03,201603,3.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1705,2016,03,201603,4.12,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1706,2016,03,201603,1.95,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1707,2016,03,201603,2.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1708,2016,03,201603,1.81,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1709,2016,03,201603,0.75,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1771,2016,03,201603,4.11,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1801,2016,03,201603,2.89,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1802,2016,03,201603,2.01,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1803,2016,03,201603,2.64,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1804,2016,03,201603,3.10,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1805,2016,03,201603,2.15,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1806,2016,03,201603,4.68,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1807,2016,03,201603,2.69,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1808,2016,03,201603,2.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1809,2016,03,201603,2.77,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1810,2016,03,201603,1.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1811,2016,03,201603,1.39,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1812,2016,03,201603,1.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1813,2016,03,201603,2.76,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1871,2016,03,201603,1.65,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1872,2016,03,201603,1.81,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1901,2016,03,201603,0.74,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1902,2016,03,201603,0.79,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1903,2016,03,201603,0.34,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1904,2016,03,201603,0.59,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1905,2016,03,201603,0.45,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1906,2016,03,201603,0.98,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
1971,2016,03,201603,0.70,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2101,2016,03,201603,0.92,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2102,2016,03,201603,0.71,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2103,2016,03,201603,0.22,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2104,2016,03,201603,2.07,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2105,2016,03,201603,0.56,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2171,2016,03,201603,0.49,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
2172,2016,03,201603,1.43,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3101,2016,03,201603,0.58,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3171,2016,03,201603,0.27,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3172,2016,03,201603,0.26,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3173,2016,03,201603,0.33,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3174,2016,03,201603,0.45,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3175,2016,03,201603,0.73,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3201,2016,03,201603,1.31,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3202,2016,03,201603,1.21,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3203,2016,03,201603,1.93,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3204,2016,03,201603,1.00,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3205,2016,03,201603,1.79,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3206,2016,03,201603,1.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3207,2016,03,201603,1.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3208,2016,03,201603,2.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3209,2016,03,201603,2.21,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3210,2016,03,201603,2.06,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3211,2016,03,201603,1.57,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3212,2016,03,201603,1.69,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3213,2016,03,201603,1.68,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3214,2016,03,201603,1.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3215,2016,03,201603,1.87,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3216,2016,03,201603,0.83,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3217,2016,03,201603,1.92,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3218,2016,03,201603,1.53,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3271,2016,03,201603,1.08,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3272,2016,03,201603,1.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3273,2016,03,201603,0.55,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3274,2016,03,201603,1.86,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3275,2016,03,201603,0.69,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3276,2016,03,201603,0.30,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3277,2016,03,201603,0.71,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3278,2016,03,201603,2.37,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3279,2016,03,201603,0.73,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3301,2016,03,201603,2.58,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3302,2016,03,201603,3.08,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3303,2016,03,201603,3.85,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3304,2016,03,201603,3.03,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3305,2016,03,201603,3.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3306,2016,03,201603,2.67,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3307,2016,03,201603,4.02,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3308,2016,03,201603,1.84,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3309,2016,03,201603,2.56,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3310,2016,03,201603,2.70,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3311,2016,03,201603,1.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3312,2016,03,201603,1.68,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3313,2016,03,201603,2.09,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3314,2016,03,201603,2.92,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3315,2016,03,201603,1.78,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3316,2016,03,201603,2.17,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3317,2016,03,201603,3.28,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3318,2016,03,201603,1.99,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3319,2016,03,201603,1.07,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3320,2016,03,201603,0.68,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3321,2016,03,201603,2.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3322,2016,03,201603,1.57,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3323,2016,03,201603,1.70,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3324,2016,03,201603,2.13,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3325,2016,03,201603,1.65,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3326,2016,03,201603,1.94,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3327,2016,03,201603,3.04,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3328,2016,03,201603,1.03,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3329,2016,03,201603,3.96,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3371,2016,03,201603,1.20,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3372,2016,03,201603,1.34,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3373,2016,03,201603,0.60,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3374,2016,03,201603,0.76,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3375,2016,03,201603,0.80,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3376,2016,03,201603,1.04,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3401,2016,03,201603,3.55,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3402,2016,03,201603,2.02,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3403,2016,03,201603,4.16,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3404,2016,03,201603,1.36,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3471,2016,03,201603,1.05,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3501,2016,03,201603,2.86,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3502,2016,03,201603,1.47,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3503,2016,03,201603,1.74,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3504,2016,03,201603,0.98,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3505,2016,03,201603,1.53,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3506,2016,03,201603,1.66,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3507,2016,03,201603,1.57,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3508,2016,03,201603,1.62,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3509,2016,03,201603,1.33,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3510,2016,03,201603,1.41,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3511,2016,03,201603,2.54,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3512,2016,03,201603,1.79,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3513,2016,03,201603,3.24,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3514,2016,03,201603,1.56,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3515,2016,03,201603,0.95,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
3516,2016,03,201603,1.53,1.94,,,,,2016-07-20,%,Badan Pusat Statistik,39,ind1_kedalaman,
