wilayah,tahun,periode,id_periode,nilai,nasional,target,versi,satuan,sumber,id_indikator,nama_indikator
6300,2015,09,201509,0.3,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2015,09,201509,0.17,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2015,09,201509,0.17,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2015,09,201509,0.44,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2015,09,201509,0.6,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2015,09,201509,0.45,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2015,09,201509,0.49,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2015,09,201509,0.88,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2015,09,201509,0.31,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2015,09,201509,1.66,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2015,09,201509,0.27,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2015,09,201509,1.71,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2015,09,201509,0.07,0.51,,2016-01-04,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2016,09,201609,0.44,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2016,09,201609,0.87,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2016,09,201609,0.56,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2016,09,201609,0.28,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2016,09,201609,0.4,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2016,09,201609,0.36,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2016,09,201609,0.48,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2016,09,201609,0.64,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2016,09,201609,0.41,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2016,09,201609,0.16,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2016,09,201609,0.15,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2016,09,201609,0.08,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2016,09,201609,0.28,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2016,09,201609,0.54,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2016,09,201609,0.36,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2016,09,201609,0.47,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2016,09,201609,0.17,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2016,09,201609,0.11,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2016,09,201609,0.65,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2016,09,201609,0.96,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2016,09,201609,0.24,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2016,09,201609,0.15,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2016,09,201609,0.16,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2016,09,201609,0.17,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2016,09,201609,0.21,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2016,09,201609,0.34,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2016,09,201609,0.56,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2016,09,201609,0.38,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2016,09,201609,0.46,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2016,09,201609,0.65,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2016,09,201609,0.44,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2016,09,201609,1.13,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2016,09,201609,0.21,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2016,09,201609,2.23,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2016,09,201609,2.65,0.44,,2017-01-03,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2017,09,201709,0.46,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2017,09,201709,0.78,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2017,09,201709,0.37,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2017,09,201709,0.23,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2017,09,201709,0.19,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2017,09,201709,0.19,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2017,09,201709,0.63,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2017,09,201709,0.71,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2017,09,201709,0.53,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2017,09,201709,0.11,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2017,09,201709,0.31,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2017,09,201709,0.15,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2017,09,201709,0.35,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2017,09,201709,0.55,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2017,09,201709,0.46,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2017,09,201709,0.56,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2017,09,201709,0.16,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2017,09,201709,0.12,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2017,09,201709,0.63,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2017,09,201709,1.17,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2017,09,201709,0.21,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2017,09,201709,0.2,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2017,09,201709,0.17,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2017,09,201709,0.19,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2017,09,201709,0.31,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2017,09,201709,0.3,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2017,09,201709,0.78,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2017,09,201709,0.5,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2017,09,201709,0.52,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2017,09,201709,0.85,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2017,09,201709,0.45,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2017,09,201709,0.89,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2017,09,201709,0.15,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2017,09,201709,3.12,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2017,09,201709,1.93,0.46,,2018-01-02,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2018,09,201809,0.41,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2018,09,201809,0.72,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2018,09,201809,0.33,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2018,09,201809,0.21,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2018,09,201809,0.24,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2018,09,201809,0.31,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2018,09,201809,0.5,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2018,09,201809,0.51,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2018,09,201809,0.48,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2018,09,201809,0.15,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2018,09,201809,0.11,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2018,09,201809,0.11,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2018,09,201809,0.26,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2018,09,201809,0.34,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2018,09,201809,0.35,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2018,09,201809,0.56,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2018,09,201809,0.25,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2018,09,201809,0.11,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2018,09,201809,0.55,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2018,09,201809,1.44,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2018,09,201809,0.28,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2018,09,201809,0.2,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2018,09,201809,0.18,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2018,09,201809,0.15,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2018,09,201809,0.17,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2018,09,201809,0.3,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2018,09,201809,0.68,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2018,09,201809,0.51,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2018,09,201809,0.55,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2018,09,201809,0.83,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2018,09,201809,0.35,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2018,09,201809,0.92,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2018,09,201809,0.39,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2018,09,201809,2.38,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2018,09,201809,1.82,0.41,,2019-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2019,09,201909,0.36,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2019,09,201909,0.67,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2019,09,201909,0.37,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2019,09,201909,0.15,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2019,09,201909,0.25,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2019,09,201909,0.26,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2019,09,201909,0.52,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2019,09,201909,0.45,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2019,09,201909,0.44,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2019,09,201909,0.12,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2019,09,201909,0.18,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2019,09,201909,0.07,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2019,09,201909,0.24,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2019,09,201909,0.28,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2019,09,201909,0.3,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2019,09,201909,0.37,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2019,09,201909,0.23,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2019,09,201909,0.1,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2019,09,201909,0.52,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2019,09,201909,1.12,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2019,09,201909,0.22,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2019,09,201909,0.17,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2019,09,201909,0.16,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2019,09,201909,0.24,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2019,09,201909,0.27,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2019,09,201909,0.17,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2019,09,201909,1.15,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2019,09,201909,0.43,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2019,09,201909,0.59,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2019,09,201909,0.56,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2019,09,201909,0.29,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2019,09,201909,1.11,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2019,09,201909,0.3,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2019,09,201909,1.9,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2019,09,201909,1.98,0.36,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1000,2020,09,202009,0.47,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1100,2020,09,202009,0.83,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1200,2020,09,202009,0.45,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1300,2020,09,202009,0.26,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1400,2020,09,202009,0.43,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1500,2020,09,202009,0.27,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1600,2020,09,202009,0.63,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1700,2020,09,202009,0.64,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1800,2020,09,202009,0.57,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
1900,2020,09,202009,0.17,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
2100,2020,09,202009,0.42,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3100,2020,09,202009,0.15,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3200,2020,09,202009,0.29,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3300,2020,09,202009,0.43,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3400,2020,09,202009,0.5,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3500,2020,09,202009,0.53,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
3600,2020,09,202009,0.34,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5100,2020,09,202009,0.12,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5200,2020,09,202009,0.73,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
5300,2020,09,202009,1.24,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6100,2020,09,202009,0.31,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6200,2020,09,202009,0.22,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6300,2020,09,202009,0.18,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6400,2020,09,202009,0.29,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
6500,2020,09,202009,0.19,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7100,2020,09,202009,0.3,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7200,2020,09,202009,0.87,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7300,2020,09,202009,0.46,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7400,2020,09,202009,0.67,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7500,2020,09,202009,0.79,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
7600,2020,09,202009,0.55,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8100,2020,09,202009,1.18,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
8200,2020,09,202009,0.23,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9100,2020,09,202009,2.41,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
9400,2020,09,202009,2.35,0.47,,2020-01-15,%,Badan Pusat Statistik,38,ind1_keparahan
