wilayah,tahun,periode,id_periode,nilai,nasional,target,target_makro_rpjmn ,target_rkpd,target_kewilayahan_rkp,versi,satuan,sumber,id_indikator,nama_indikator,
1113,2016,03,201603,21.86,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1114,2016,03,201603,14.51,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1115,2016,03,201603,19.25,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1116,2016,03,201603,15.01,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1117,2016,03,201603,21.43,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1118,2016,03,201603,21.18,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1171,2016,03,201603,7.41,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1172,2016,03,201603,17.33,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1173,2016,03,201603,11.09,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1174,2016,03,201603,11.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1175,2016,03,201603,19.57,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1201,2016,03,201603,17.64,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1202,2016,03,201603,10.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1203,2016,03,201603,11.15,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1204,2016,03,201603,14.58,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1205,2016,03,201603,11.25,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1206,2016,03,201603,10.08,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1207,2016,03,201603,8.95,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1208,2016,03,201603,11.86,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1209,2016,03,201603,10.81,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1210,2016,03,201603,8.90,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1211,2016,03,201603,9.81,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1212,2016,03,201603,4.86,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1213,2016,03,201603,11.36,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1214,2016,03,201603,18.60,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1215,2016,03,201603,9.78,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1216,2016,03,201603,10.72,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1217,2016,03,201603,14.40,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1218,2016,03,201603,9.53,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1219,2016,03,201603,12.24,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1220,2016,03,201603,10.87,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1221,2016,03,201603,8.69,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1222,2016,03,201603,11.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1223,2016,03,201603,10.97,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1224,2016,03,201603,30.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1225,2016,03,201603,28.36,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1271,2016,03,201603,13.30,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1272,2016,03,201603,14.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1273,2016,03,201603,9.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1274,2016,03,201603,11.70,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1275,2016,03,201603,9.30,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1276,2016,03,201603,6.67,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1277,2016,03,201603,8.32,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1278,2016,03,201603,23.43,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1301,2016,03,201603,15.12,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1302,2016,03,201603,7.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1303,2016,03,201603,9.32,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1304,2016,03,201603,7.60,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1305,2016,03,201603,5.68,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1306,2016,03,201603,8.91,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1307,2016,03,201603,7.83,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1308,2016,03,201603,7.59,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1309,2016,03,201603,7.65,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1310,2016,03,201603,7.35,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1311,2016,03,201603,7.16,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1312,2016,03,201603,7.40,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1371,2016,03,201603,4.68,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1372,2016,03,201603,3.86,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1373,2016,03,201603,2.21,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1374,2016,03,201603,6.75,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1375,2016,03,201603,5.48,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1376,2016,03,201603,6.46,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1377,2016,03,201603,5.23,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1401,2016,03,201603,9.85,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1402,2016,03,201603,7.15,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1403,2016,03,201603,7.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1404,2016,03,201603,11.00,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1405,2016,03,201603,5.52,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1406,2016,03,201603,8.38,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1407,2016,03,201603,11.05,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1408,2016,03,201603,6.82,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1409,2016,03,201603,7.97,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1410,2016,03,201603,30.89,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1471,2016,03,201603,3.07,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1473,2016,03,201603,4.74,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1501,2016,03,201603,7.48,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1502,2016,03,201603,9.95,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1503,2016,03,201603,9.33,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1504,2016,03,201603,10.79,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1505,2016,03,201603,4.30,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1506,2016,03,201603,12.76,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1507,2016,03,201603,11.81,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1508,2016,03,201603,6.87,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1509,2016,03,201603,5.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1571,2016,03,201603,8.87,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1572,2016,03,201603,3.13,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1601,2016,03,201603,13.29,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1602,2016,03,201603,16.03,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1603,2016,03,201603,13.56,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1604,2016,03,201603,17.11,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1605,2016,03,201603,14.30,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1606,2016,03,201603,17.27,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1607,2016,03,201603,11.72,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1608,2016,03,201603,10.95,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1609,2016,03,201603,11.29,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1610,2016,03,201603,13.80,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1611,2016,03,201603,12.54,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1612,2016,03,201603,14.26,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1613,2016,03,201603,20.00,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1671,2016,03,201603,12.04,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1672,2016,03,201603,11.44,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1673,2016,03,201603,9.19,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1674,2016,03,201603,13.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1701,2016,03,201603,22.10,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1702,2016,03,201603,17.81,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1703,2016,03,201603,13.67,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1704,2016,03,201603,22.36,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1705,2016,03,201603,21.68,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1706,2016,03,201603,13.01,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1707,2016,03,201603,12.26,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1708,2016,03,201603,16.31,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1709,2016,03,201603,8.71,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1771,2016,03,201603,20.72,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1801,2016,03,201603,15.06,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1802,2016,03,201603,14.05,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1803,2016,03,201603,16.16,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1804,2016,03,201603,16.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1805,2016,03,201603,13.28,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1806,2016,03,201603,22.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1807,2016,03,201603,14.58,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1808,2016,03,201603,10.20,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1809,2016,03,201603,17.31,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1810,2016,03,201603,11.73,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1811,2016,03,201603,8.00,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1812,2016,03,201603,8.40,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1813,2016,03,201603,15.91,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1871,2016,03,201603,10.15,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1872,2016,03,201603,10.15,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1901,2016,03,201603,5.52,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1902,2016,03,201603,7.85,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1903,2016,03,201603,2.74,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1904,2016,03,201603,5.64,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1905,2016,03,201603,3.62,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1906,2016,03,201603,6.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
1971,2016,03,201603,5.02,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2101,2016,03,201603,6.77,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2102,2016,03,201603,6.43,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2103,2016,03,201603,4.33,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2104,2016,03,201603,14.36,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2105,2016,03,201603,6.73,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2171,2016,03,201603,4.68,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
2172,2016,03,201603,9.34,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3101,2016,03,201603,12.58,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3171,2016,03,201603,3.27,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3172,2016,03,201603,3.19,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3173,2016,03,201603,3.91,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3174,2016,03,201603,3.38,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3175,2016,03,201603,5.57,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3201,2016,03,201603,8.83,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3202,2016,03,201603,8.13,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3203,2016,03,201603,11.62,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3204,2016,03,201603,7.61,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3205,2016,03,201603,11.64,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3206,2016,03,201603,11.24,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3207,2016,03,201603,8.42,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3208,2016,03,201603,13.59,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3209,2016,03,201603,13.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3210,2016,03,201603,12.85,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3211,2016,03,201603,10.57,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3212,2016,03,201603,13.95,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3213,2016,03,201603,11.05,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3214,2016,03,201603,8.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3215,2016,03,201603,10.07,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3216,2016,03,201603,4.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3217,2016,03,201603,11.71,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3218,2016,03,201603,10.23,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3271,2016,03,201603,7.29,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3272,2016,03,201603,8.59,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3273,2016,03,201603,4.32,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3274,2016,03,201603,9.73,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3275,2016,03,201603,5.06,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3276,2016,03,201603,2.34,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3277,2016,03,201603,5.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3278,2016,03,201603,15.60,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3279,2016,03,201603,7.01,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3301,2016,03,201603,14.12,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3302,2016,03,201603,17.23,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3303,2016,03,201603,18.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3304,2016,03,201603,17.46,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3305,2016,03,201603,19.86,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3306,2016,03,201603,13.91,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3307,2016,03,201603,20.53,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3308,2016,03,201603,12.67,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3309,2016,03,201603,12.09,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3310,2016,03,201603,14.46,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3311,2016,03,201603,9.07,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3312,2016,03,201603,13.12,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3313,2016,03,201603,12.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3314,2016,03,201603,14.38,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3315,2016,03,201603,13.57,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3316,2016,03,201603,13.33,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3317,2016,03,201603,18.54,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3318,2016,03,201603,11.65,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3319,2016,03,201603,7.65,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3320,2016,03,201603,8.35,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3321,2016,03,201603,14.10,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3322,2016,03,201603,7.99,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3323,2016,03,201603,11.60,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3324,2016,03,201603,11.37,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3325,2016,03,201603,11.04,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3326,2016,03,201603,12.90,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3327,2016,03,201603,17.58,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3328,2016,03,201603,10.10,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3329,2016,03,201603,19.47,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3371,2016,03,201603,8.79,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3372,2016,03,201603,10.88,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3373,2016,03,201603,5.24,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3374,2016,03,201603,4.85,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3375,2016,03,201603,7.92,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3376,2016,03,201603,8.20,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3401,2016,03,201603,20.30,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3402,2016,03,201603,14.55,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3403,2016,03,201603,19.34,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3404,2016,03,201603,8.21,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3471,2016,03,201603,7.70,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3501,2016,03,201603,15.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3502,2016,03,201603,11.75,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3503,2016,03,201603,13.24,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3504,2016,03,201603,8.23,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3505,2016,03,201603,9.88,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3506,2016,03,201603,12.72,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3507,2016,03,201603,11.49,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3508,2016,03,201603,11.22,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3509,2016,03,201603,10.97,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3510,2016,03,201603,8.79,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3511,2016,03,201603,15.00,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3512,2016,03,201603,13.34,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3513,2016,03,201603,20.98,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3514,2016,03,201603,10.57,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3515,2016,03,201603,6.39,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
3516,2016,03,201603,10.61,10.86,,,,,2016-07-20,%,Badan Pusat Statistik,36,ind1_tingkatmiskin,
